Customer ID,Gender,Age,Married,Number of Dependents,City,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Revenue,Customer Status,Churn Reason
9057-SIHCH,Female,48,No,0,Twentynine Palms,34.457829,-116.139589,0,3,Offer E,Yes,Yes,Yes,Fiber Optic,13.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.6,291.9,0.0,0,321.75,Churned,Price too high
9095-HFAFX,Female,61,No,0,San Diego,32.886925,-117.152162,0,5,Offer E,Yes,No,Yes,Fiber Optic,23.0,No,No,Yes,No,No,No,Month-to-Month,Credit Card,81.0,389.6,0.0,10,500.6,Churned,Competitor made better offer
9101-BWFSS,Female,58,Yes,0,Tollhouse,36.993666,-119.348267,1,50,Offer B,Yes,Yes,Yes,Fiber Optic,14.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,108.55,5610.7,0.0,0,7082.2,Churned,Moved
9103-TCIHJ,Female,60,No,0,Los Angeles,33.927254,-118.249826,0,15,Offer D,Yes,Yes,Yes,DSL,8.0,Yes,No,No,No,No,Yes,Month-to-Month,Mailed Check,55.7,899.8,0.0,0,1509.7,Churned,Price too high
9134-CEQMF,Male,75,Yes,0,Nice,39.12334,-122.838198,1,7,Offer E,Yes,No,Yes,Fiber Optic,27.0,No,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,89.5,676.7,0.0,0,772.11,Churned,Network reliability
9170-CCKOU,Male,62,Yes,0,Fremont,37.516791,-121.899117,1,17,Offer D,Yes,Yes,Yes,Fiber Optic,9.0,Yes,Yes,No,No,No,Yes,Month-to-Month,Credit Card,90.2,1454.15,0.0,0,1659.17,Churned,Product dissatisfaction
9172-ANCRX,Female,35,No,0,Carson,33.822295,-118.26411,0,10,Offer D,Yes,Yes,Yes,Fiber Optic,28.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,98.7,973.25,0.0,0,1346.85,Churned,Attitude of support person
9190-MFJLN,Male,65,No,0,Vallecito,38.055562,-120.456298,0,19,Offer D,Yes,No,Yes,Fiber Optic,4.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,95.9,1777.9,0.0,0,2400.53,Churned,Competitor had better devices
9210-IAHGH,Female,57,No,0,Wendel,40.345949,-120.081187,0,7,Offer E,Yes,No,Yes,DSL,6.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,70.75,450.8,0.0,0,614.25,Churned,Attitude of support person
9249-FXSCK,Female,20,No,0,Acampo,38.200231,-121.235034,0,52,Offer B,Yes,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Credit Card,111.25,5916.45,1.27,0,7667.06,Churned,Competitor offered more data
9254-RBFON,Female,38,Yes,0,Klamath River,41.816595,-122.948287,1,17,Offer D,Yes,No,Yes,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,98.6,1704.95,0.0,0,1796.75,Churned,Competitor had better devices
9269-CQOOL,Male,58,No,0,Trinidad,41.162295,-124.027381,0,3,Offer E,Yes,No,Yes,DSL,17.0,No,No,Yes,No,No,Yes,Month-to-Month,Credit Card,54.7,169.45,0.0,0,178.09,Churned,Competitor had better devices
9282-IZGQK,Female,51,No,0,Irvine,33.643095,-117.810896,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,30.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,85.0,85.0,0.0,0,115.52,Churned,Don't know
9300-RENDD,Male,56,No,0,Cedar Glen,34.255203,-117.175654,0,1,Offer E,Yes,No,Yes,Fiber Optic,5.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,79.95,79.95,0.0,0,83.08,Churned,Attitude of support person
9317-WZPGV,Female,74,No,0,Paskenta,39.884395,-122.587513,0,2,Offer E,Yes,No,Yes,Fiber Optic,23.0,No,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,79.75,159.4,0.0,10,248.66,Churned,Extra data charges
9330-IJWIO,Female,54,No,0,Kirkwood,38.631489,-120.015167,0,13,Offer D,Yes,Yes,Yes,Fiber Optic,26.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,100.35,1358.85,34.09,0,1412.9,Churned,Price too high
9360-AHGNL,Female,74,Yes,0,Concord,37.990118,-122.012188,7,43,Offer B,Yes,Yes,Yes,Fiber Optic,13.0,Yes,No,Yes,Yes,No,Yes,One Year,Credit Card,109.55,4830.25,0.0,0,5206.5,Churned,Limited range of services
9367-WXLCH,Male,51,No,2,Glendale,34.136306,-118.26036,0,8,Offer E,Yes,Yes,Yes,Fiber Optic,19.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,84.5,662.65,33.21,0,835.28,Churned,Extra data charges
9391-EOYLI,Male,77,Yes,0,Lewiston,40.704293,-122.803899,1,12,Offer D,Yes,No,Yes,Fiber Optic,19.0,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,80.45,950.2,0.0,0,1033.84,Churned,Competitor made better offer
9436-ZBZCT,Male,40,No,0,Inglewood,33.936291,-118.332639,0,14,Offer D,Yes,Yes,Yes,Cable,27.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,89.95,1178.4,0.0,0,1579.5,Churned,Attitude of support person
9451-LPGOO,Male,22,No,0,Fallbrook,33.362575,-117.299644,0,7,Offer E,Yes,Yes,Yes,Fiber Optic,59.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,86.8,620.35,0.0,0,834.62,Churned,Competitor made better offer
9465-RWMXL,Male,62,Yes,0,San Diego,32.886925,-117.152162,1,32,Offer C,Yes,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,78.9,2447.95,0.0,0,3170.19,Churned,Competitor made better offer
9474-PHLYD,Female,25,No,0,Sherman Oaks,34.146957,-118.432138,0,15,Offer D,Yes,No,Yes,DSL,48.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,59.45,892.65,0.0,0,1437.75,Churned,Network reliability
9488-HGMJH,Female,78,No,0,Indian Wells,33.537646,-116.291089,0,1,Offer E,Yes,No,Yes,Fiber Optic,22.0,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,71.15,71.15,0.0,20,115.9,Churned,Competitor made better offer
9497-QCMMS,Male,73,No,0,San Diego,32.825086,-117.199424,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,6.0,No,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,93.55,93.55,0.0,0,123.72,Churned,Competitor made better offer
9507-EXLTT,Female,30,Yes,0,Seaside,36.625114,-121.823565,2,1,Offer E,Yes,No,Yes,Fiber Optic,52.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,79.35,79.35,0.0,0,102.98,Churned,Attitude of support person
9526-JAWYF,Male,49,No,0,San Diego,32.886925,-117.152162,0,26,Offer C,Yes,No,Yes,Fiber Optic,25.0,No,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,89.8,2335.3,0.0,0,2497.54,Churned,Competitor made better offer
9530-EHPOH,Male,60,No,0,San Diego,32.787836,-117.232376,0,11,Offer D,Yes,Yes,Yes,DSL,13.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,53.75,608.0,0.0,0,773.33,Churned,Competitor made better offer
9565-DJPIB,Female,64,No,0,Vallejo,38.104705,-122.247387,0,4,Offer E,Yes,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,No,No,Yes,Month-to-Month,Credit Card,89.6,365.65,0.0,0,512.69,Churned,Competitor had better devices
9574-RKJIF,Male,52,Yes,0,Trabuco Canyon,33.631119,-117.567346,1,30,Offer C,Yes,Yes,Yes,Fiber Optic,6.0,Yes,Yes,Yes,No,No,No,Month-to-Month,Bank Withdrawal,94.4,2838.7,0.0,80,3784.2,Churned,Competitor offered higher download speeds
9600-UDOPK,Male,33,Yes,0,San Francisco,37.770533,-122.445121,1,30,Offer C,Yes,Yes,Yes,Fiber Optic,22.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,94.05,2866.45,0.0,0,3181.45,Churned,Attitude of support person
9601-BRXPO,Female,48,Yes,0,San Diego,32.85723,-117.209774,1,25,Offer C,Yes,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.95,2566.5,0.0,0,2789.25,Churned,Competitor made better offer
9658-WYUFB,Female,57,No,0,Lathrop,37.80821,-121.308401,0,17,Offer D,Yes,Yes,Yes,Fiber Optic,23.0,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,94.4,1617.5,0.0,0,1988.44,Churned,Competitor offered more data
9661-ACXBS,Female,26,No,0,San Rafael,37.972662,-122.491452,0,42,Offer B,Yes,Yes,Yes,Fiber Optic,52.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,105.2,4400.75,40.15,0,5765.92,Churned,Competitor made better offer
9685-WKZGT,Male,67,No,0,Carmichael,38.626128,-121.328011,0,14,Offer D,Yes,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.95,1036.75,39.29,0,1225.94,Churned,Extra data charges
9689-PTNPG,Male,42,No,0,San Diego,32.886925,-117.152162,0,2,Offer E,Yes,No,Yes,Fiber Optic,30.0,No,No,Yes,No,No,No,Month-to-Month,Bank Withdrawal,80.25,144.55,0.0,10,232.61,Churned,Competitor made better offer
9692-TUSXH,Female,23,No,0,Los Angeles,34.137412,-118.207607,0,18,Offer D,Yes,No,Yes,Fiber Optic,26.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,96.05,1740.7,0.0,0,2383.3,Churned,Competitor offered higher download speeds
9710-ZUSHQ,Female,77,No,0,Red Bluff,40.186772,-122.388361,0,37,Offer C,Yes,Yes,Yes,Fiber Optic,2.0,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,106.75,4056.75,0.0,0,5605.2,Churned,Lack of affordable download/upload speed
9725-SCPZG,Male,47,No,0,South Lake Tahoe,38.911577,-120.106169,0,1,Offer E,Yes,No,Yes,Fiber Optic,6.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,90.85,90.85,0.0,0,91.98,Churned,Price too high
9763-PDTKK,Female,59,No,0,San Jose,37.343827,-121.883119,0,4,Offer E,Yes,No,Yes,Fiber Optic,18.0,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,94.4,387.2,0.0,0,545.92,Churned,Competitor had better devices
9787-XVQIU,Male,38,No,0,Sugarloaf,34.243088,-116.830015,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,18.0,No,No,No,No,No,No,Month-to-Month,Bank Withdrawal,75.3,75.3,0.0,0,114.74,Churned,Attitude of support person
9801-GDWGV,Female,52,No,0,Temecula,33.507255,-117.029473,0,39,Offer C,Yes,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,103.45,3994.45,0.0,0,5349.31,Churned,Competitor made better offer
9809-IMGCQ,Male,65,No,0,Canyon Dam,40.171312,-121.120605,0,22,Offer D,Yes,Yes,Yes,Fiber Optic,8.0,No,No,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,96.7,2082.95,0.0,100,3066.91,Churned,Competitor made better offer
9821-POOTN,Male,48,Yes,0,San Dimas,34.102119,-117.815532,1,35,Offer C,Yes,Yes,Yes,Fiber Optic,12.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.2,2576.2,0.0,0,4272.65,Churned,Price too high
9824-BEMCV,Male,58,Yes,0,Modesto,37.671806,-121.007575,1,17,Offer D,Yes,No,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.0,1149.65,0.0,0,1914.14,Churned,Competitor offered higher download speeds
9846-GKXAS,Female,53,No,0,Burlingame,37.57028,-122.365778,0,9,Offer E,Yes,No,Yes,Fiber Optic,9.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,90.8,809.75,0.0,0,821.81,Churned,Attitude of support person
9866-QEVEE,Male,58,No,0,Modesto,37.716186,-121.025836,0,19,Offer D,Yes,Yes,Yes,Fiber Optic,11.0,No,No,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,86.0,1532.45,0.0,30,1950.24,Churned,Competitor had better devices
9874-QLCLH,Female,38,Yes,0,Northridge,34.238208,-118.55029,1,17,Offer D,Yes,Yes,Yes,Fiber Optic,15.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.2,1743.5,0.0,0,1826.97,Churned,Competitor offered more data
9878-TNQGW,Male,51,No,0,Davenport,37.114335,-122.237162,0,2,Offer E,Yes,No,Yes,Fiber Optic,14.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,80.95,171.15,0.0,0,205.81,Churned,Competitor made better offer
9885-CSMWE,Female,65,No,0,Los Angeles,34.027337,-118.28515,0,1,Offer E,Yes,No,Yes,Fiber Optic,13.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,78.45,78.45,0.0,0,96.82,Churned,Product dissatisfaction
9894-EZEWG,Female,31,No,0,Walnut Grove,38.240419,-121.587535,0,1,Offer E,Yes,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Month-to-Month,Credit Card,74.3,74.3,0.0,0,113.96,Churned,Competitor had better devices
9897-KXHCM,Female,37,Yes,0,Modesto,37.670526,-120.877572,1,3,Offer E,Yes,No,Yes,Fiber Optic,14.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,80.3,250.05,0.0,0,395.19,Churned,Competitor offered higher download speeds
9912-GVSEQ,Female,73,Yes,0,Napa,38.489789,-122.27011,1,26,Offer C,Yes,Yes,Yes,Fiber Optic,26.0,No,Yes,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,93.85,2381.55,0.0,0,2622.83,Churned,Network reliability
9940-HPQPG,Female,58,Yes,0,North Hollywood,34.1692,-118.372498,1,9,Offer E,Yes,Yes,Yes,Fiber Optic,7.0,Yes,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,91.75,865.8,0.0,0,1063.8,Churned,Extra data charges
9940-RHLFB,Female,53,No,0,Sunset Beach,33.719221,-118.073596,0,1,Offer E,Yes,No,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.3,75.3,0.0,0,101.36,Churned,Competitor made better offer
9944-HKVVB,Female,55,No,0,King City,36.220761,-120.980777,0,3,Offer E,Yes,No,Yes,Cable,29.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.1,307.4,0.0,0,450.26,Churned,Competitor had better devices
9947-OTFQU,Male,65,No,0,Covina,34.097345,-117.906736,0,15,Offer D,Yes,No,Yes,Fiber Optic,29.0,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.4,1074.3,0.0,0,1510.95,Churned,Competitor had better devices
9985-MWVIX,Female,53,No,0,Hume,36.807595,-118.901544,0,1,Offer E,Yes,No,Yes,Fiber Optic,9.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,70.15,70.15,0.0,0,112.24,Churned,Competitor had better devices
9992-RRAMN,Male,40,Yes,0,Riverbank,37.734971,-120.954271,1,22,Offer D,Yes,Yes,Yes,Fiber Optic,17.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,85.1,1873.7,0.0,0,2230.1,Churned,Product dissatisfaction
